3390;Christian Jiruch;1993-05-19 00:00:00.0000000;2019-05-24 00:00:00.0000000;0;1;6
3391;Devin Edie;1992-11-29 00:00:00.0000000;2017-07-26 00:00:00.0000000;0;1;6
3392;Bobby Hulme;1993-07-28 00:00:00.0000000;2011-03-07 00:00:00.0000000;0;1;8
3393;Consuelo Bugdell;1992-12-30 00:00:00.0000000;2009-05-18 00:00:00.0000000;0;1;6
3394;Corinna Lissaman;1993-03-14 00:00:00.0000000;2021-03-14 00:00:00.0000000;0;1;8
3395;Wallis Fawley;1993-07-23 00:00:00.0000000;2019-08-07 00:00:00.0000000;0;1;17
3396;Poppy Corthes;1993-04-05 00:00:00.0000000;2018-11-06 00:00:00.0000000;0;1;8
3397;Valery Janaszkiewicz;1993-06-03 00:00:00.0000000;2011-06-28 00:00:00.0000000;0;1;17
3398;Frasier Ulyat;1993-01-28 00:00:00.0000000;2020-01-17 00:00:00.0000000;0;1;17
3399;Hillard Whimper;1993-04-22 00:00:00.0000000;2012-11-14 00:00:00.0000000;0;1;6
3400;Rodolph Westfalen;1993-07-05 00:00:00.0000000;2011-11-21 00:00:00.0000000;0;1;17
3401;Noble Dobrovsky;1992-04-19 00:00:00.0000000;2013-02-24 00:00:00.0000000;0;1;2
3402;Carin Bau;1993-01-03 00:00:00.0000000;2010-07-08 00:00:00.0000000;0;1;6
3403;Georgine Humbey;1993-07-23 00:00:00.0000000;2015-10-02 00:00:00.0000000;0;1;2
3404;Albrecht D'Enrico;1992-04-19 00:00:00.0000000;2012-11-01 00:00:00.0000000;0;1;17
3405;Phelia Ricket;1993-04-02 00:00:00.0000000;2021-07-13 00:00:00.0000000;0;1;8
3406;Bathsheba Falks;1992-09-14 00:00:00.0000000;2020-02-11 00:00:00.0000000;0;1;6
3407;Glenine Hould;1992-11-04 00:00:00.0000000;2012-09-29 00:00:00.0000000;0;1;6
3408;Chadd O'Curran;1993-06-04 00:00:00.0000000;2021-04-04 00:00:00.0000000;0;1;6
3409;Valida Hugin;1992-09-02 00:00:00.0000000;2009-09-22 00:00:00.0000000;0;1;8
3410;Rafaela Andrus;1993-01-30 00:00:00.0000000;2011-11-27 00:00:00.0000000;0;1;6
3411;Florencia Bustard;1992-05-29 00:00:00.0000000;2011-05-02 00:00:00.0000000;0;1;2
3412;Dell Brackenridge;1993-02-27 00:00:00.0000000;2016-05-21 00:00:00.0000000;0;1;6
3413;Skell Dillway;1992-04-27 00:00:00.0000000;2019-03-17 00:00:00.0000000;0;1;6
3414;Candra MacInherney;1992-07-09 00:00:00.0000000;2017-05-05 00:00:00.0000000;0;1;8
3415;Prudi Treadway;1992-07-29 00:00:00.0000000;2018-05-05 00:00:00.0000000;0;1;17
3416;Wain Orbon;1992-10-17 00:00:00.0000000;2013-05-14 00:00:00.0000000;0;1;6
3417;Averil Oleszcuk;1993-05-10 00:00:00.0000000;2018-07-11 00:00:00.0000000;0;1;17
3418;Ignacius Siggery;1993-06-18 00:00:00.0000000;2018-05-02 00:00:00.0000000;0;1;17
3419;Jaclyn Tortoise;1993-02-27 00:00:00.0000000;2012-09-28 00:00:00.0000000;0;1;17
3420;Guillaume Penberthy;1992-06-09 00:00:00.0000000;2010-04-01 00:00:00.0000000;0;1;2
3421;Isis Olliffe;1992-10-26 00:00:00.0000000;2010-03-09 00:00:00.0000000;0;1;6
3422;Christina Barth;1992-04-21 00:00:00.0000000;2014-05-06 00:00:00.0000000;0;1;17
3423;Audi Beckey;1993-08-23 00:00:00.0000000;2020-09-19 00:00:00.0000000;0;1;2
3424;Ginni Priestland;1993-05-06 00:00:00.0000000;2021-07-01 00:00:00.0000000;0;1;2
3425;Derick Monkley;1993-09-07 00:00:00.0000000;2012-05-04 00:00:00.0000000;0;1;8
3426;Wyatan MacMearty;1993-08-02 00:00:00.0000000;2009-10-24 00:00:00.0000000;0;1;8
3427;Kennedy Badam;1992-08-29 00:00:00.0000000;2010-06-30 00:00:00.0000000;0;1;8
3428;Tybie Michurin;1992-09-17 00:00:00.0000000;2013-09-21 00:00:00.0000000;0;1;8
3429;Noble Moseley;1992-09-05 00:00:00.0000000;2016-08-31 00:00:00.0000000;0;1;8
3430;Garwood Kincade;1993-05-11 00:00:00.0000000;2018-11-12 00:00:00.0000000;0;1;2
3431;Aviva Fonquernie;1993-04-26 00:00:00.0000000;2011-03-17 00:00:00.0000000;0;1;6
3432;Tiffie Milvarnie;1992-07-03 00:00:00.0000000;2021-01-17 00:00:00.0000000;0;1;8
3433;Candida Ridgwell;1992-08-29 00:00:00.0000000;2011-12-11 00:00:00.0000000;0;1;8
3434;Quinta Elcoate;1992-11-02 00:00:00.0000000;2015-09-15 00:00:00.0000000;0;1;8
3435;Omar Codlin;1992-07-10 00:00:00.0000000;2012-11-06 00:00:00.0000000;0;1;8
3436;Erminie Reedy;1992-12-19 00:00:00.0000000;2015-06-15 00:00:00.0000000;0;1;8
3437;Marcie Conti;1992-08-15 00:00:00.0000000;2010-03-23 00:00:00.0000000;0;1;17
3438;Melicent Toxell;1993-01-28 00:00:00.0000000;2014-04-02 00:00:00.0000000;0;1;8
3439;Jobyna Iashvili;1993-03-22 00:00:00.0000000;2017-06-10 00:00:00.0000000;0;1;17
3440;Torrey Rysdale;1993-01-31 00:00:00.0000000;2017-09-28 00:00:00.0000000;0;1;8
3441;Jacquetta Snoddon;1993-03-24 00:00:00.0000000;2019-01-20 00:00:00.0000000;0;1;2
3442;Fara Shillaker;1992-11-17 00:00:00.0000000;2012-10-27 00:00:00.0000000;0;1;2
3443;Issi Reneke;1993-04-03 00:00:00.0000000;2012-09-23 00:00:00.0000000;0;1;17
3444;Whitman Liddyard;1993-03-28 00:00:00.0000000;2016-08-28 00:00:00.0000000;0;1;17
3445;Roy McRannell;1993-04-12 00:00:00.0000000;2011-05-02 00:00:00.0000000;0;1;6
3446;Reine Dunkerly;1992-09-15 00:00:00.0000000;2017-02-07 00:00:00.0000000;0;1;8
3447;Renell Arrighini;1993-03-15 00:00:00.0000000;2018-11-07 00:00:00.0000000;0;1;8
3448;Dasie Cathenod;1992-07-23 00:00:00.0000000;2016-05-19 00:00:00.0000000;0;1;8
3449;Kellie Carillo;1993-01-07 00:00:00.0000000;2013-11-26 00:00:00.0000000;0;1;17
3450;Reagen Longford;1992-07-27 00:00:00.0000000;2009-05-27 00:00:00.0000000;0;1;6
3451;Izabel O Mullen;1993-03-07 00:00:00.0000000;2012-03-11 00:00:00.0000000;0;1;8
3452;Ase Shear;1992-08-10 00:00:00.0000000;2013-04-09 00:00:00.0000000;0;1;8
3453;Serge Randles;1992-04-23 00:00:00.0000000;2020-09-14 00:00:00.0000000;0;1;17
3454;Stanton Sherland;1992-05-20 00:00:00.0000000;2015-10-05 00:00:00.0000000;0;1;2
3455;Tiphani Jodrellec;1992-09-29 00:00:00.0000000;2019-09-01 00:00:00.0000000;0;1;8
3456;Alan Rye;1993-06-28 00:00:00.0000000;2011-06-05 00:00:00.0000000;0;1;8
3457;Aubert Michele;1992-07-18 00:00:00.0000000;2020-10-26 00:00:00.0000000;0;1;2
3458;Katherine Ashbolt;1992-05-10 00:00:00.0000000;2010-06-04 00:00:00.0000000;0;1;8
3459;Kellen Rebert;1993-09-05 00:00:00.0000000;2015-06-09 00:00:00.0000000;0;1;2
3460;Caspar Mulloch;1992-12-21 00:00:00.0000000;2012-03-23 00:00:00.0000000;0;1;17
3461;Gretna Belone;1992-05-26 00:00:00.0000000;2020-10-17 00:00:00.0000000;0;1;6
3462;Mickey Filliskirk;1992-04-04 00:00:00.0000000;2020-06-26 00:00:00.0000000;0;1;8
3463;Demetris Kacheller;1992-08-19 00:00:00.0000000;2014-03-10 00:00:00.0000000;0;1;2
3464;Tess Goodisson;1992-07-25 00:00:00.0000000;2018-02-18 00:00:00.0000000;0;1;6
3465;Carter Harrema;1992-10-17 00:00:00.0000000;2012-09-20 00:00:00.0000000;0;1;8
3466;Bartolemo Donisi;1993-06-15 00:00:00.0000000;2012-11-16 00:00:00.0000000;0;1;6
3467;Suzie Hambling;1993-03-08 00:00:00.0000000;2021-05-30 00:00:00.0000000;0;1;8
3468;Emelina Kubyszek;1992-11-22 00:00:00.0000000;2014-05-28 00:00:00.0000000;0;1;8
3469;Gamaliel McNair;1992-04-16 00:00:00.0000000;2014-06-19 00:00:00.0000000;0;1;6
3470;Olenka Risbridger;1993-05-27 00:00:00.0000000;2016-06-02 00:00:00.0000000;0;1;8
3471;Woodrow Hatherley;1992-12-13 00:00:00.0000000;2015-02-24 00:00:00.0000000;0;1;6
3472;Paquito Fenkel;1993-06-23 00:00:00.0000000;2015-04-17 00:00:00.0000000;0;1;2
3473;Sybyl Povey;1992-05-30 00:00:00.0000000;2011-07-28 00:00:00.0000000;0;1;8
3474;Abigael Kendle;1992-09-26 00:00:00.0000000;2018-06-25 00:00:00.0000000;0;1;2
3475;Albertina Hartzogs;1993-08-20 00:00:00.0000000;2020-04-24 00:00:00.0000000;0;1;2
3476;Rozelle Cronin;1993-02-03 00:00:00.0000000;2009-08-20 00:00:00.0000000;0;1;8
3477;Dorian O'Calleran;1992-09-08 00:00:00.0000000;2020-09-25 00:00:00.0000000;0;1;6
3478;Alano Zupa;1993-06-28 00:00:00.0000000;2018-09-11 00:00:00.0000000;0;1;8
3479;Kathye Bartlomieczak;1992-07-11 00:00:00.0000000;2015-07-11 00:00:00.0000000;0;1;6
3480;Mattheus Dufer;1993-05-29 00:00:00.0000000;2016-08-03 00:00:00.0000000;0;1;2
3481;Gretel Claasen;1992-04-07 00:00:00.0000000;2016-06-22 00:00:00.0000000;0;1;8
3482;Daron Caine;1993-05-25 00:00:00.0000000;2010-07-21 00:00:00.0000000;0;1;8
3483;Blake Humber;1993-02-14 00:00:00.0000000;2014-09-16 00:00:00.0000000;0;1;6
3484;Jeanette Garbett;1993-05-06 00:00:00.0000000;2020-02-09 00:00:00.0000000;0;1;2
3485;Kimmi Murthwaite;1992-11-22 00:00:00.0000000;2020-08-11 00:00:00.0000000;0;1;8
3486;Nady Riepel;1993-04-17 00:00:00.0000000;2016-05-04 00:00:00.0000000;0;1;2
3487;Virgie Rudolfer;1992-11-22 00:00:00.0000000;2015-10-13 00:00:00.0000000;0;1;6
3488;Rikki Reichhardt;1993-05-14 00:00:00.0000000;2009-07-13 00:00:00.0000000;0;1;6
3489;Sylvan Stobie;1993-06-20 00:00:00.0000000;2016-06-12 00:00:00.0000000;0;1;8
3490;Charmane Veale;1992-07-12 00:00:00.0000000;2018-08-11 00:00:00.0000000;0;1;8
3491;Allen De Gregorio;1992-12-02 00:00:00.0000000;2015-11-14 00:00:00.0000000;0;1;2
3492;Lelah Mullinder;1993-06-01 00:00:00.0000000;2010-04-19 00:00:00.0000000;0;1;2
3493;Hadria Aluard;1993-06-18 00:00:00.0000000;2014-04-25 00:00:00.0000000;0;1;6
3494;Jere Abilowitz;1992-05-21 00:00:00.0000000;2010-07-11 00:00:00.0000000;0;1;6
3495;Lola Tott;1993-02-22 00:00:00.0000000;2020-04-10 00:00:00.0000000;0;1;8
3496;Tirrell Knocker;1992-10-07 00:00:00.0000000;2019-08-15 00:00:00.0000000;0;1;8
3497;Sharron Mazella;1993-07-31 00:00:00.0000000;2015-10-18 00:00:00.0000000;0;1;2
3498;Francene Fortnam;1993-08-30 00:00:00.0000000;2011-02-23 00:00:00.0000000;0;1;17
3499;Judith Hasson;1992-09-04 00:00:00.0000000;2013-06-07 00:00:00.0000000;0;1;17
3500;Caspar Bridell;1992-04-06 00:00:00.0000000;2009-09-04 00:00:00.0000000;0;1;6
3501;Lorine Matthisson;1993-09-07 00:00:00.0000000;2018-05-05 00:00:00.0000000;0;1;17
3502;Laurianne Cassam;1992-05-20 00:00:00.0000000;2012-02-25 00:00:00.0000000;0;1;8
3503;Chloe Mouth;1993-03-06 00:00:00.0000000;2016-09-10 00:00:00.0000000;0;1;8
3504;Karisa Pyford;1992-10-28 00:00:00.0000000;2017-03-20 00:00:00.0000000;0;1;2
3505;Jordon Castell;1993-08-26 00:00:00.0000000;2020-08-29 00:00:00.0000000;0;1;6
3506;Annissa Courage;1993-01-23 00:00:00.0000000;2020-08-15 00:00:00.0000000;0;1;17
3507;Clemens Bolland;1993-07-31 00:00:00.0000000;2014-03-03 00:00:00.0000000;0;1;8
3508;Chilton Leeson;1992-09-11 00:00:00.0000000;2014-12-07 00:00:00.0000000;0;1;6
3509;Corrinne Wagg;1993-02-19 00:00:00.0000000;2016-07-15 00:00:00.0000000;0;1;2
3510;Lia Gould;1993-06-09 00:00:00.0000000;2020-09-22 00:00:00.0000000;0;1;17
3511;Valencia McKelvey;1993-01-15 00:00:00.0000000;2012-04-13 00:00:00.0000000;0;1;2
3512;Petey Steer;1993-05-02 00:00:00.0000000;2016-05-25 00:00:00.0000000;0;1;2
3513;Sebastiano Fumagalli;1993-02-11 00:00:00.0000000;2009-06-28 00:00:00.0000000;0;1;2
3514;Rudd Gimber;1993-04-05 00:00:00.0000000;2015-12-07 00:00:00.0000000;0;1;8
3515;Isador Fancet;1992-04-24 00:00:00.0000000;2020-06-23 00:00:00.0000000;0;1;2
3516;Meyer Cadamy;1992-07-11 00:00:00.0000000;2011-06-03 00:00:00.0000000;0;1;6
3517;Timotheus Patmore;1993-01-11 00:00:00.0000000;2012-09-04 00:00:00.0000000;0;1;6
3518;Law Goseling;1992-06-19 00:00:00.0000000;2011-12-05 00:00:00.0000000;0;1;6
3519;Roseanne Rubinowitz;1993-09-09 00:00:00.0000000;2015-04-24 00:00:00.0000000;0;1;2
3520;Michaella Scammonden;1992-09-15 00:00:00.0000000;2009-08-18 00:00:00.0000000;0;1;17
3521;Obadiah Kerins;1993-02-24 00:00:00.0000000;2017-03-03 00:00:00.0000000;0;1;6
3522;Henriette Raspison;1992-06-18 00:00:00.0000000;2010-06-02 00:00:00.0000000;0;1;6
3523;Joby Checo;1993-01-13 00:00:00.0000000;2012-12-12 00:00:00.0000000;0;1;17
3524;Peadar Witard;1992-07-15 00:00:00.0000000;2012-09-10 00:00:00.0000000;0;1;2
3525;Thorin Wakefield;1992-06-09 00:00:00.0000000;2017-09-17 00:00:00.0000000;0;1;2
3526;Ileane Girhard;1992-11-25 00:00:00.0000000;2011-05-30 00:00:00.0000000;0;1;8
3527;Harry Spong;1993-06-26 00:00:00.0000000;2012-08-01 00:00:00.0000000;0;1;8
3528;Florida Sebley;1993-01-21 00:00:00.0000000;2013-07-03 00:00:00.0000000;0;1;6
3529;Babbie Cordle;1993-06-30 00:00:00.0000000;2017-08-23 00:00:00.0000000;0;1;8
3530;Bert Feighry;1993-02-19 00:00:00.0000000;2017-10-17 00:00:00.0000000;0;1;8
3531;Hilary Blaza;1993-05-12 00:00:00.0000000;2014-08-13 00:00:00.0000000;0;1;8
3532;Hamilton Simla;1993-03-09 00:00:00.0000000;2013-12-28 00:00:00.0000000;0;1;8
3533;Shanie Della;1993-05-11 00:00:00.0000000;2013-08-31 00:00:00.0000000;0;1;2
3534;Rochette Bruff;1992-06-19 00:00:00.0000000;2010-09-04 00:00:00.0000000;0;1;8
3535;Hall Brakewell;1993-04-16 00:00:00.0000000;2014-04-04 00:00:00.0000000;0;1;8
3536;Waneta Streater;1993-09-08 00:00:00.0000000;2011-09-24 00:00:00.0000000;0;1;2
3537;Sanson Kolin;1992-07-31 00:00:00.0000000;2019-12-24 00:00:00.0000000;0;1;17
3538;Burk Collerd;1993-01-31 00:00:00.0000000;2018-08-20 00:00:00.0000000;0;1;8
3539;Crysta Dillingston;1992-09-20 00:00:00.0000000;2017-11-08 00:00:00.0000000;0;1;8
3540;Brande Campagne;1992-07-24 00:00:00.0000000;2016-06-06 00:00:00.0000000;0;1;8
3541;Hagen McAnellye;1993-03-01 00:00:00.0000000;2013-01-01 00:00:00.0000000;0;1;8
3542;Sandy Boxill;1992-09-17 00:00:00.0000000;2019-12-07 00:00:00.0000000;0;1;2
3543;Sonni Westmarland;1993-01-15 00:00:00.0000000;2013-11-17 00:00:00.0000000;0;1;17
3544;Hamid Neissen;1993-09-08 00:00:00.0000000;2014-05-18 00:00:00.0000000;0;1;17
3545;Niki Lemery;1993-04-30 00:00:00.0000000;2020-07-03 00:00:00.0000000;0;1;17
3546;Kimbra Godbolt;1992-10-31 00:00:00.0000000;2009-08-03 00:00:00.0000000;0;1;17
3547;Suzie Pues;1993-05-31 00:00:00.0000000;2020-08-03 00:00:00.0000000;0;1;2
3548;Wait Rowney;1992-06-23 00:00:00.0000000;2020-03-18 00:00:00.0000000;0;1;17
3549;Candi Challinor;1993-09-03 00:00:00.0000000;2017-10-24 00:00:00.0000000;0;1;8
3550;Marrilee Ciccarello;1993-02-05 00:00:00.0000000;2009-09-06 00:00:00.0000000;0;1;2
3551;Beverley McKechnie;1993-07-13 00:00:00.0000000;2011-08-26 00:00:00.0000000;0;1;2
3552;Mill Smylie;1993-07-10 00:00:00.0000000;2015-03-30 00:00:00.0000000;0;1;6
3553;Wallis Simionato;1993-02-10 00:00:00.0000000;2013-01-23 00:00:00.0000000;0;1;8
3554;Fallon McGlone;1992-08-24 00:00:00.0000000;2017-08-17 00:00:00.0000000;0;1;6
3555;Marjory Fernyhough;1993-07-07 00:00:00.0000000;2020-02-14 00:00:00.0000000;0;1;8
3556;Sabra Soper;1992-12-03 00:00:00.0000000;2009-09-13 00:00:00.0000000;0;1;17
3557;Rutter Toffts;1993-03-21 00:00:00.0000000;2013-03-08 00:00:00.0000000;0;1;17
3558;Millard Klempke;1993-03-28 00:00:00.0000000;2018-01-17 00:00:00.0000000;0;1;6
3559;Isidore Bagster;1993-02-20 00:00:00.0000000;2021-07-10 00:00:00.0000000;0;1;8
3560;Jacki Briskey;1993-03-28 00:00:00.0000000;2018-08-21 00:00:00.0000000;0;1;17
3561;Vance Torre;1993-01-17 00:00:00.0000000;2011-11-28 00:00:00.0000000;0;1;6
3562;Amelina Simester;1993-08-11 00:00:00.0000000;2015-08-12 00:00:00.0000000;0;1;8
3563;Meggi Higgen;1993-07-23 00:00:00.0000000;2016-12-04 00:00:00.0000000;0;1;8
3564;Kin Worcester;1992-09-07 00:00:00.0000000;2019-02-11 00:00:00.0000000;0;1;2
3565;Jan Pulsford;1992-09-04 00:00:00.0000000;2013-03-01 00:00:00.0000000;0;1;2
3566;Harmon Pascho;1993-07-29 00:00:00.0000000;2013-07-17 00:00:00.0000000;0;1;2
3567;Wallas Vincent;1993-04-16 00:00:00.0000000;2015-01-07 00:00:00.0000000;0;1;6
3568;Mano Strettell;1992-09-22 00:00:00.0000000;2020-10-25 00:00:00.0000000;0;1;2
3569;Nicolas Sigward;1993-08-21 00:00:00.0000000;2020-07-20 00:00:00.0000000;0;1;2
3570;Cathie Blaxall;1992-06-02 00:00:00.0000000;2019-07-09 00:00:00.0000000;0;1;2
3571;Cherry Pester;1992-05-03 00:00:00.0000000;2011-05-12 00:00:00.0000000;0;1;2
3572;Rani Muino;1992-07-17 00:00:00.0000000;2017-08-02 00:00:00.0000000;0;1;17
3573;Ileana Barzen;1992-06-07 00:00:00.0000000;2013-01-03 00:00:00.0000000;0;1;8
3574;Archibaldo Poulter;1992-06-29 00:00:00.0000000;2011-12-29 00:00:00.0000000;0;1;2
3575;Inna Halwood;1992-08-12 00:00:00.0000000;2018-07-08 00:00:00.0000000;0;1;2
3576;Neils Hearnshaw;1992-06-04 00:00:00.0000000;2014-05-03 00:00:00.0000000;0;1;2
3577;Godfree Dayborne;1992-07-29 00:00:00.0000000;2010-10-18 00:00:00.0000000;0;1;6
3578;Wanda Yansons;1993-04-15 00:00:00.0000000;2019-10-27 00:00:00.0000000;0;1;6
3579;Granger Giaomozzo;1992-08-21 00:00:00.0000000;2009-12-12 00:00:00.0000000;0;1;8
3580;Freddi Michel;1993-04-16 00:00:00.0000000;2021-06-04 00:00:00.0000000;0;1;2
3581;Walliw Lube;1992-07-28 00:00:00.0000000;2017-10-21 00:00:00.0000000;0;1;17
3582;Conrade Tuttle;1992-06-14 00:00:00.0000000;2014-05-06 00:00:00.0000000;0;1;17
3583;Rodina Hawley;1992-12-19 00:00:00.0000000;2013-10-04 00:00:00.0000000;0;1;2
3584;Base Gauford;1993-02-11 00:00:00.0000000;2019-12-09 00:00:00.0000000;0;1;6
3585;Elysha Satterley;1992-04-23 00:00:00.0000000;2016-02-06 00:00:00.0000000;0;1;8
3586;Adiana Beevor;1993-06-12 00:00:00.0000000;2015-12-20 00:00:00.0000000;0;1;6
3587;Tatum Lembrick;1992-11-03 00:00:00.0000000;2021-05-15 00:00:00.0000000;0;1;6
3588;Joel Bartomieu;1992-12-09 00:00:00.0000000;2015-11-27 00:00:00.0000000;0;1;8
3589;Clifford Skym;1993-08-01 00:00:00.0000000;2015-12-07 00:00:00.0000000;0;1;6
3590;Glenna MacAllester;1993-02-25 00:00:00.0000000;2014-03-09 00:00:00.0000000;0;1;17
3591;Hali Petrus;1992-04-30 00:00:00.0000000;2013-04-25 00:00:00.0000000;0;1;2
3592;Lebbie Pedron;1992-07-08 00:00:00.0000000;2014-10-18 00:00:00.0000000;0;1;6
3593;Von Snodin;1992-11-16 00:00:00.0000000;2016-11-24 00:00:00.0000000;0;1;6
3594;Leigh Venneur;1992-07-20 00:00:00.0000000;2009-12-03 00:00:00.0000000;0;1;17
3595;Kania Behling;1993-03-14 00:00:00.0000000;2018-04-07 00:00:00.0000000;0;1;8
3596;Jory Goodbairn;1993-07-20 00:00:00.0000000;2009-12-24 00:00:00.0000000;0;1;6
3597;Matelda Haslewood;1992-05-29 00:00:00.0000000;2012-08-17 00:00:00.0000000;0;1;17
3598;Filmore Jubert;1993-03-29 00:00:00.0000000;2010-07-03 00:00:00.0000000;0;1;17
3599;Gwenny Callinan;1992-05-24 00:00:00.0000000;2019-03-22 00:00:00.0000000;0;1;17
3600;Jareb Doutch;1992-11-19 00:00:00.0000000;2021-07-18 00:00:00.0000000;0;1;2
3601;Kynthia Scotsbrook;1993-07-22 00:00:00.0000000;2010-10-12 00:00:00.0000000;0;1;8
3602;Goldy Tilbrook;1992-05-10 00:00:00.0000000;2009-08-28 00:00:00.0000000;0;1;2
3603;Astra Hattoe;1993-05-16 00:00:00.0000000;2017-08-03 00:00:00.0000000;0;1;6
3604;Chaim Exelby;1992-10-04 00:00:00.0000000;2014-09-19 00:00:00.0000000;0;1;17
3605;Cosmo Metrick;1993-02-03 00:00:00.0000000;2013-03-31 00:00:00.0000000;0;1;8
3606;Carmelina Sibson;1993-05-21 00:00:00.0000000;2016-03-29 00:00:00.0000000;0;1;8
3607;Mischa Rainforth;1992-08-28 00:00:00.0000000;2009-10-24 00:00:00.0000000;0;1;2
3608;Gabbi Janusik;1992-08-09 00:00:00.0000000;2020-12-28 00:00:00.0000000;0;1;17
3609;Benedikta Isack;1993-07-13 00:00:00.0000000;2011-09-22 00:00:00.0000000;0;1;2
3610;Lucias Carrel;1992-10-08 00:00:00.0000000;2010-08-02 00:00:00.0000000;0;1;6
3611;Murdock Granville;1992-06-13 00:00:00.0000000;2012-03-09 00:00:00.0000000;0;1;2
3612;Kaiser MacCostigan;1992-12-22 00:00:00.0000000;2010-08-30 00:00:00.0000000;0;1;6
3613;Lisle Dymick;1992-08-18 00:00:00.0000000;2015-02-28 00:00:00.0000000;0;1;8
3614;Clemmy Cogle;1993-02-18 00:00:00.0000000;2019-08-13 00:00:00.0000000;0;1;2
3615;Barbi Muffett;1992-10-26 00:00:00.0000000;2019-02-26 00:00:00.0000000;0;1;8
3616;Adore Pues;1993-01-02 00:00:00.0000000;2014-01-21 00:00:00.0000000;0;1;2
3617;Peyter McRamsey;1992-10-08 00:00:00.0000000;2012-09-25 00:00:00.0000000;0;1;2
3618;Corbet Shobbrook;1993-05-24 00:00:00.0000000;2018-02-03 00:00:00.0000000;0;1;8
3619;Karalynn Jay;1993-07-13 00:00:00.0000000;2016-05-09 00:00:00.0000000;0;1;8
3620;Elias Barniss;1993-01-30 00:00:00.0000000;2018-09-06 00:00:00.0000000;0;1;6
3621;Baily Tilling;1993-09-07 00:00:00.0000000;2013-04-19 00:00:00.0000000;0;1;8
3622;Gualterio Dongall;1993-03-24 00:00:00.0000000;2019-10-31 00:00:00.0000000;0;1;2
3623;Loleta Beckmann;1992-07-02 00:00:00.0000000;2020-02-24 00:00:00.0000000;0;1;8
3624;Kendal Ottam;1993-04-06 00:00:00.0000000;2020-07-11 00:00:00.0000000;0;1;8
3625;Francisco Duran;1993-01-26 00:00:00.0000000;2015-02-11 00:00:00.0000000;0;1;8
3626;Heather Roelofs;1993-03-17 00:00:00.0000000;2018-04-03 00:00:00.0000000;0;1;2
3627;Mora Lickorish;1993-01-13 00:00:00.0000000;2009-04-13 00:00:00.0000000;0;1;6
3628;Tierney Cashley;1993-03-19 00:00:00.0000000;2014-03-12 00:00:00.0000000;0;1;2
3629;Alberta Muspratt;1992-06-23 00:00:00.0000000;2017-04-01 00:00:00.0000000;0;1;8
3630;Sibel Gierhard;1993-04-21 00:00:00.0000000;2012-04-26 00:00:00.0000000;0;1;8
3631;Hakim Shrimptone;1993-04-11 00:00:00.0000000;2015-06-26 00:00:00.0000000;0;1;2
3632;Tamarra Cosbey;1992-07-20 00:00:00.0000000;2015-01-31 00:00:00.0000000;0;1;17
3633;Josephine O'Driscole;1992-12-20 00:00:00.0000000;2020-12-05 00:00:00.0000000;0;1;2
3634;Simona Emblin;1992-09-21 00:00:00.0000000;2019-07-10 00:00:00.0000000;0;1;8
3635;Betteanne Maffia;1992-12-18 00:00:00.0000000;2021-04-10 00:00:00.0000000;0;1;8
3636;Sullivan Olliffe;1993-07-25 00:00:00.0000000;2016-02-11 00:00:00.0000000;0;1;17
3637;Garvey Kernar;1992-05-02 00:00:00.0000000;2016-06-11 00:00:00.0000000;0;1;2
3638;Urson Lewens;1992-09-26 00:00:00.0000000;2015-02-20 00:00:00.0000000;0;1;6
3639;Vidovic Yancey;1992-06-06 00:00:00.0000000;2014-09-25 00:00:00.0000000;0;1;8
3640;Courtney O'Leahy;1992-11-30 00:00:00.0000000;2011-11-09 00:00:00.0000000;0;1;2
3641;Clara Kirvell;1992-10-31 00:00:00.0000000;2013-10-21 00:00:00.0000000;0;1;2
3642;Selig Scrigmour;1992-08-12 00:00:00.0000000;2020-04-13 00:00:00.0000000;0;1;17
3643;Velma Loosmore;1993-01-27 00:00:00.0000000;2012-05-02 00:00:00.0000000;0;1;2
3644;Winnifred Butner;1993-01-13 00:00:00.0000000;2015-02-07 00:00:00.0000000;0;1;2
3645;Selinda Garroway;1993-08-30 00:00:00.0000000;2012-05-25 00:00:00.0000000;0;1;6
3646;Nial McCray;1992-12-01 00:00:00.0000000;2013-11-24 00:00:00.0000000;0;1;17
3647;Markus Whoolehan;1993-05-19 00:00:00.0000000;2014-05-26 00:00:00.0000000;0;1;8
3648;Madelyn Ingleson;1992-07-25 00:00:00.0000000;2009-08-19 00:00:00.0000000;0;1;6
3649;Bartram Absolon;1993-03-20 00:00:00.0000000;2016-10-03 00:00:00.0000000;0;1;17
3650;Corrie Berens;1992-12-04 00:00:00.0000000;2018-04-19 00:00:00.0000000;0;1;2
3651;Brian Stedmond;1993-04-12 00:00:00.0000000;2011-11-17 00:00:00.0000000;0;1;6
3652;Nari Sprason;1992-06-18 00:00:00.0000000;2011-08-02 00:00:00.0000000;0;1;8
3653;Wylie Inman;1993-01-17 00:00:00.0000000;2011-09-24 00:00:00.0000000;0;1;17
3654;Cy Burges;1992-06-25 00:00:00.0000000;2010-04-23 00:00:00.0000000;0;1;6
3655;Kaitlin Summerbell;1992-06-25 00:00:00.0000000;2014-10-27 00:00:00.0000000;0;1;17
3656;Tommie Boak;1992-10-12 00:00:00.0000000;2016-07-14 00:00:00.0000000;0;1;2
